review_id,product_id,date,rating,sentiment,platform,comment,sentiment_original,is_template,comment_category,brand,type,base_price,launch_date,product_age_days,review_year,review_month,review_day_of_week,price_tier,platform_avg_rating,total_marketing_spend,avg_engagement_rate,num_campaigns,channel_diversity,primary_channel,avg_rating,positive_ratio
R100158,PC009,2023-01-01,2.7,Neutral,Official Store,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Clear,Shampoo,34000,2020-09-20,833,2023,1,6,medium,3.027048192771084,0.0,,0.0,0.0,,3.111,0.3
R100159,PC001,2024-09-13,2.1,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Sunsilk,Shampoo,32000,2020-02-15,1672,2024,9,4,medium,2.9518496058217103,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100160,PC002,2023-12-30,1.7,Negative,Official Store,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,1298,2023,12,5,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100161,PC001,2023-05-11,4.4,Positive,Instagram,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,1181,2023,5,3,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100163,PC007,2022-07-27,4.2,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Rexona,Deodorant,40000,2022-06-02,55,2022,7,2,high,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.242
R100165,PC008,2023-07-16,2.2,Negative,Instagram,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Rexona,Deodorant,28000,2023-02-14,152,2023,7,6,medium,2.959691358024691,0.0,,0.0,0.0,,2.928,0.252
R100166,PC002,2023-02-27,2.8,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Conditioner,33000,2020-06-10,992,2023,2,0,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100167,PC006,2024-08-10,1.4,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Dove,Shampoo,36000,2022-01-25,928,2024,8,5,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R100168,PC007,2025-09-12,2.5,Negative,Tokopedia,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Rexona,Deodorant,40000,2022-06-02,1198,2025,9,4,high,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.242
R100170,PC002,2025-03-22,2.6,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Sunsilk,Conditioner,33000,2020-06-10,1746,2025,3,5,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100171,PC003,2021-05-23,3.7,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.,Neutral,True,effectiveness,Lifebuoy,Body Wash,28000,2020-03-20,429,2021,5,6,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100175,PC004,2024-01-09,1.8,Negative,Instagram,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Lifebuoy,Handwash,25000,2021-05-01,983,2024,1,1,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R100177,PC003,2020-09-27,4.5,Positive,Shopee,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Lifebuoy,Body Wash,28000,2020-03-20,191,2020,9,6,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100178,PC002,2025-05-17,4.3,Positive,Official Store,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Sunsilk,Conditioner,33000,2020-06-10,1802,2025,5,5,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100179,PC010,2024-12-20,2.5,Negative,Instagram,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Love Beauty & Planet,Shampoo,42000,2023-03-18,643,2024,12,4,high,2.959691358024691,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R100180,PC004,2023-10-05,2.6,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Lifebuoy,Handwash,25000,2021-05-01,887,2023,10,3,low,2.9518496058217103,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R100181,PC002,2025-03-09,1.9,Negative,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Conditioner,33000,2020-06-10,1733,2025,3,6,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100184,PC001,2021-08-14,3.2,Neutral,Shopee,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Sunsilk,Shampoo,32000,2020-02-15,546,2021,8,5,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100187,PC011,2024-12-14,3.1,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Ponds,Facial Foam,35000,2022-04-10,979,2024,12,5,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R100188,PC009,2021-08-25,3.2,Neutral,Shopee,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Clear,Shampoo,34000,2020-09-20,339,2021,8,2,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R100189,PC010,2024-05-03,1.4,Negative,Tokopedia,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Love Beauty & Planet,Shampoo,42000,2023-03-18,412,2024,5,4,high,2.9518496058217103,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R100190,PC011,2025-06-03,4.5,Positive,Official Store,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Ponds,Facial Foam,35000,2022-04-10,1150,2025,6,1,medium,3.027048192771084,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R100191,PC012,2023-10-24,3.0,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.,Neutral,True,scent_complaint,Vaseline,Lotion,30000,2021-08-05,810,2023,10,1,medium,2.9518496058217103,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R100192,PC001,2022-07-10,2.5,Negative,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Shampoo,32000,2020-02-15,876,2022,7,6,medium,2.9518496058217103,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100193,PC002,2020-12-31,4.0,Positive,Instagram,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Sunsilk,Conditioner,33000,2020-06-10,204,2020,12,3,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100194,PC004,2024-08-23,1.3,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Handwash,25000,2021-05-01,1210,2024,8,4,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R100196,PC003,2025-09-19,2.6,Neutral,Official Store,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Lifebuoy,Body Wash,28000,2020-03-20,2009,2025,9,4,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100197,PC006,2024-05-30,1.9,Negative,Official Store,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Dove,Shampoo,36000,2022-01-25,856,2024,5,3,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R100199,PC011,2023-08-06,2.3,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Ponds,Facial Foam,35000,2022-04-10,483,2023,8,6,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R100200,PC005,2022-01-27,2.4,Negative,Shopee,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Dove,Lotion,35000,2021-11-12,76,2022,1,3,medium,3.015873015873016,0.0,,0.0,0.0,,2.971,0.263
R100201,PC013,2024-02-23,2.7,Neutral,Instagram,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Sunsilk,Shampoo,32000,2024-01-15,39,2024,2,4,medium,2.959691358024691,0.0,,0.0,0.0,,3.03,0.258
R100202,PC003,2020-06-20,1.0,Negative,Instagram,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Lifebuoy,Body Wash,28000,2020-03-20,92,2020,6,5,medium,2.959691358024691,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100203,PC006,2023-07-22,2.4,Negative,Official Store,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Dove,Shampoo,36000,2022-01-25,543,2023,7,5,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R100204,PC011,2025-10-17,4.2,Positive,Shopee,"Packaging bocor saat diterima, kurang aman.",Positive,True,packaging_issue,Ponds,Facial Foam,35000,2022-04-10,1286,2025,10,4,medium,3.015873015873016,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R100205,PC001,2021-02-11,3.2,Neutral,Official Store,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Sunsilk,Shampoo,32000,2020-02-15,362,2021,2,3,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100206,PC008,2023-11-06,4.0,Positive,Shopee,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Rexona,Deodorant,28000,2023-02-14,265,2023,11,0,medium,3.015873015873016,0.0,,0.0,0.0,,2.928,0.252
R100209,PC010,2023-07-18,5.0,Positive,Tokopedia,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Love Beauty & Planet,Shampoo,42000,2023-03-18,122,2023,7,1,high,2.9518496058217103,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R100210,PC006,2025-07-07,1.1,Negative,Shopee,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Dove,Shampoo,36000,2022-01-25,1259,2025,7,0,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R100211,PC009,2021-02-27,1.5,Negative,Instagram,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Clear,Shampoo,34000,2020-09-20,160,2021,2,5,medium,2.959691358024691,0.0,,0.0,0.0,,3.111,0.3
R100213,PC002,2023-02-23,3.6,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Sunsilk,Conditioner,33000,2020-06-10,988,2023,2,3,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100215,PC005,2023-03-12,2.8,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Dove,Lotion,35000,2021-11-12,485,2023,3,6,medium,2.959691358024691,0.0,,0.0,0.0,,2.971,0.263
R100217,PC009,2024-06-11,3.1,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Clear,Shampoo,34000,2020-09-20,1360,2024,6,1,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R100220,PC003,2020-06-03,1.0,Negative,Shopee,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Lifebuoy,Body Wash,28000,2020-03-20,75,2020,6,2,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100221,PC001,2022-06-03,2.9,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Sunsilk,Shampoo,32000,2020-02-15,839,2022,6,4,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100223,PC015,2022-07-15,4.0,Positive,Tokopedia,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Lifebuoy,Sanitizer,18000,2020-12-01,591,2022,7,4,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R100224,PC003,2022-10-25,2.2,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Lifebuoy,Body Wash,28000,2020-03-20,949,2022,10,1,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100225,PC002,2021-05-28,1.2,Negative,Shopee,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Sunsilk,Conditioner,33000,2020-06-10,352,2021,5,4,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100228,PC011,2023-07-18,4.9,Positive,Instagram,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Ponds,Facial Foam,35000,2022-04-10,464,2023,7,1,medium,2.959691358024691,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R100231,PC006,2023-08-30,3.1,Neutral,Tokopedia,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Dove,Shampoo,36000,2022-01-25,582,2023,8,2,high,2.9518496058217103,0.0,,0.0,0.0,,3.005,0.265
R100232,PC002,2022-04-24,1.1,Negative,Tokopedia,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Sunsilk,Conditioner,33000,2020-06-10,683,2022,4,6,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100234,PC001,2023-02-14,3.4,Neutral,Shopee,Wangi terlalu kuat untuk saya.,Neutral,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,1095,2023,2,1,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100235,PC011,2022-05-21,4.0,Positive,Tokopedia,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Ponds,Facial Foam,35000,2022-04-10,41,2022,5,5,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R100236,PC008,2025-05-28,2.9,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Rexona,Deodorant,28000,2023-02-14,834,2025,5,2,medium,3.015873015873016,0.0,,0.0,0.0,,2.928,0.252
R100238,PC002,2022-10-03,2.6,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Sunsilk,Conditioner,33000,2020-06-10,845,2022,10,0,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100239,PC013,2025-05-09,4.8,Positive,Official Store,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Sunsilk,Shampoo,32000,2024-01-15,480,2025,5,4,medium,3.027048192771084,0.0,,0.0,0.0,,3.03,0.258
R100240,PC009,2021-12-24,4.7,Positive,Instagram,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Clear,Shampoo,34000,2020-09-20,460,2021,12,4,medium,2.959691358024691,0.0,,0.0,0.0,,3.111,0.3
R100241,PC002,2022-06-17,2.5,Negative,Official Store,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Sunsilk,Conditioner,33000,2020-06-10,737,2022,6,4,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100243,PC013,2025-05-21,5.0,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Sunsilk,Shampoo,32000,2024-01-15,492,2025,5,2,medium,2.9518496058217103,0.0,,0.0,0.0,,3.03,0.258
R100245,PC008,2023-12-27,3.2,Neutral,Shopee,Wangi terlalu kuat untuk saya.,Neutral,True,scent_complaint,Rexona,Deodorant,28000,2023-02-14,316,2023,12,2,medium,3.015873015873016,0.0,,0.0,0.0,,2.928,0.252
R100246,PC001,2025-04-16,4.2,Positive,Official Store,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Sunsilk,Shampoo,32000,2020-02-15,1887,2025,4,2,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100247,PC001,2020-12-12,1.6,Negative,Shopee,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Sunsilk,Shampoo,32000,2020-02-15,301,2020,12,5,medium,3.015873015873016,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100248,PC013,2024-03-14,3.7,Neutral,Instagram,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Sunsilk,Shampoo,32000,2024-01-15,59,2024,3,3,medium,2.959691358024691,0.0,,0.0,0.0,,3.03,0.258
R100252,PC002,2025-01-04,3.0,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Sunsilk,Conditioner,33000,2020-06-10,1669,2025,1,5,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100254,PC015,2022-04-08,1.0,Negative,Shopee,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Lifebuoy,Sanitizer,18000,2020-12-01,493,2022,4,4,low,3.015873015873016,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R100256,PC002,2022-01-22,3.5,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.,Neutral,True,scent_complaint,Sunsilk,Conditioner,33000,2020-06-10,591,2022,1,5,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100257,PC013,2024-10-01,1.7,Negative,Official Store,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Sunsilk,Shampoo,32000,2024-01-15,260,2024,10,1,medium,3.027048192771084,0.0,,0.0,0.0,,3.03,0.258
R100258,PC004,2021-10-24,3.8,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Lifebuoy,Handwash,25000,2021-05-01,176,2021,10,6,low,2.9518496058217103,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R100260,PC002,2025-04-01,4.9,Positive,Shopee,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Sunsilk,Conditioner,33000,2020-06-10,1756,2025,4,1,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100261,PC004,2023-11-25,3.4,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Lifebuoy,Handwash,25000,2021-05-01,938,2023,11,5,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R100263,PC003,2021-07-09,1.0,Negative,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Lifebuoy,Body Wash,28000,2020-03-20,476,2021,7,4,medium,2.9518496058217103,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100265,PC007,2023-03-05,4.3,Positive,Instagram,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Rexona,Deodorant,40000,2022-06-02,276,2023,3,6,high,2.959691358024691,0.0,,0.0,0.0,,2.928,0.242
R100266,PC002,2024-08-27,1.9,Negative,Instagram,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Sunsilk,Conditioner,33000,2020-06-10,1539,2024,8,1,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100267,PC003,2025-09-22,1.6,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Lifebuoy,Body Wash,28000,2020-03-20,2012,2025,9,0,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100268,PC005,2025-06-23,4.4,Positive,Official Store,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Dove,Lotion,35000,2021-11-12,1319,2025,6,0,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R100269,PC003,2021-08-26,4.9,Positive,Shopee,"Kurang cocok di kulit saya, agak kering.",Positive,True,skin_reaction,Lifebuoy,Body Wash,28000,2020-03-20,524,2021,8,3,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R100270,PC012,2024-05-12,4.0,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Vaseline,Lotion,30000,2021-08-05,1011,2024,5,6,medium,2.959691358024691,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R100271,PC001,2023-12-04,2.5,Negative,Instagram,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Sunsilk,Shampoo,32000,2020-02-15,1388,2023,12,0,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R100272,PC011,2025-10-31,1.7,Negative,Shopee,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Ponds,Facial Foam,35000,2022-04-10,1300,2025,10,4,medium,3.015873015873016,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R100274,PC007,2023-10-09,1.5,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Rexona,Deodorant,40000,2022-06-02,494,2023,10,0,high,3.015873015873016,0.0,,0.0,0.0,,2.928,0.242
R100275,PC012,2025-10-29,1.7,Negative,Instagram,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Vaseline,Lotion,30000,2021-08-05,1546,2025,10,2,medium,2.959691358024691,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R100277,PC004,2023-05-13,1.9,Negative,Official Store,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Lifebuoy,Handwash,25000,2021-05-01,742,2023,5,5,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R100278,PC006,2023-07-04,2.1,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Dove,Shampoo,36000,2022-01-25,525,2023,7,1,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R100281,PC011,2024-03-08,4.4,Positive,Tokopedia,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Ponds,Facial Foam,35000,2022-04-10,698,2024,3,4,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R100282,PC008,2024-05-12,4.0,Positive,Shopee,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Rexona,Deodorant,28000,2023-02-14,453,2024,5,6,medium,3.015873015873016,0.0,,0.0,0.0,,2.928,0.252
R100285,PC002,2021-12-19,3.1,Neutral,Shopee,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,557,2021,12,6,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100288,PC002,2024-12-12,1.2,Negative,Official Store,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,1646,2024,12,3,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R100289,PC008,2023-11-01,3.8,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Rexona,Deodorant,28000,2023-02-14,260,2023,11,2,medium,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.252
R100290,PC006,2023-09-18,3.5,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Dove,Shampoo,36000,2022-01-25,601,2023,9,0,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R100291,PC012,2025-03-31,3.9,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Vaseline,Lotion,30000,2021-08-05,1334,2025,3,0,medium,2.9518496058217103,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R100293,PC004,2023-08-07,4.1,Positive,Instagram,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Lifebuoy,Handwash,25000,2021-05-01,828,2023,8,0,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R100294,PC015,2023-03-04,3.9,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Lifebuoy,Sanitizer,18000,2020-12-01,823,2023,3,5,low,2.959691358024691,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R100295,PC006,2023-07-29,3.6,Neutral,Shopee,Wangi terlalu kuat untuk saya.,Neutral,True,scent_complaint,Dove,Shampoo,36000,2022-01-25,550,2023,7,5,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R100296,PC003,2021-04-27,4.9,Positive,Official Store,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Lifebuoy,Body Wash,28000,2020-03-20,403,2021,4,1,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
